# trajectory_format = 1
# source = plan_move (TrajectoryGeneration GPMP2, free-space SDF)
# start_deg = 117.837 88.5689 344.29 19.2775 160.907 312.106 17.802
# goal = displacement(m,base) 1.57655e-06 -1.44397e-05 -4.57607e-05 orientation held
# duration_s = 8
# timesteps = 10
# final_error = 1.676010831e-09
# dh_config = /home/christian/Desktop/HumanSL_MAIN/config/dh_params.yaml
# ee_displacement_base_m = 1.223520691e-06 -1.452274764e-05 -4.558442861e-05 (norm 4.785757342e-05)
t_s,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,qd1_degs,qd2_degs,qd3_degs,qd4_degs,qd5_degs,qd6_degs,qd7_degs
3.909,117.8382387,88.56379958,-15.71057438,19.28589713,160.9068242,-47.8909045,17.80293389,0.0004806727913,-0.001979195751,-0.0002228843382,0.003258468558,-6.822285242e-05,0.00120119458,0.0003623910273
3.91,117.8382392,88.5637976,-15.7105746,19.28590039,160.9068241,-47.8909033,17.80293425,0.0004806782317,-0.001979218152,-0.0002228868608,0.003258505438,-6.822362456e-05,0.001201208176,0.000362395129
3.911,117.8382397,88.56379562,-15.71057482,19.28590365,160.9068241,-47.8909021,17.80293461,0.000480683612,-0.001979240306,-0.0002228893557,0.003258541911,-6.822438822e-05,0.001201221621,0.0003623991853
3.912,117.8382401,88.56379364,-15.71057505,19.2859069,160.906824,-47.8909009,17.80293497,0.0004806889322,-0.001979262212,-0.0002228918226,0.003258577976,-6.822514331e-05,0.001201234916,0.0003624031964
3.913,117.8382406,88.56379166,-15.71057527,19.28591016,160.9068239,-47.8908997,17.80293534,0.0004806941923,-0.001979283871,-0.0002228942616,0.003258613634,-6.82258899e-05,0.001201248061,0.0003624071621
3.914,117.8382411,88.56378968,-15.71057549,19.28591342,160.9068238,-47.8908985,17.8029357,0.0004806993922,-0.001979305282,-0.0002228966728,0.003258648885,-6.822662789e-05,0.001201261055,0.0003624110824
3.915,117.8382416,88.5637877,-15.71057571,19.28591668,160.9068238,-47.89089729,17.80293606,0.0004807045321,-0.001979326446,-0.0002228990561,0.003258683728,-6.822735746e-05,0.0012012739,0.0003624149575
3.916,117.8382421,88.56378572,-15.71057594,19.28591994,160.9068237,-47.89089609,17.80293642,0.0004807096118,-0.001979347362,-0.0002229014116,0.003258718163,-6.82280784e-05,0.001201286594,0.0003624187872
3.917,117.8382425,88.56378374,-15.71057616,19.2859232,160.9068236,-47.89089489,17.80293679,0.0004807146314,-0.00197936803,-0.0002229037391,0.003258752191,-6.822879085e-05,0.001201299138,0.0003624225716
3.918,117.838243,88.56378177,-15.71057638,19.28592646,160.9068236,-47.89089369,17.80293715,0.0004807195909,-0.001979388451,-0.0002229060388,0.003258785811,-6.822949476e-05,0.001201311532,0.0003624263107
3.919,117.8382435,88.56377979,-15.71057661,19.28592971,160.9068235,-47.89089249,17.80293751,0.0004807244903,-0.001979408625,-0.0002229083106,0.003258819024,-6.823019015e-05,0.001201323775,0.0003624300045
3.92,117.838244,88.56377781,-15.71057683,19.28593297,160.9068234,-47.89089129,17.80293787,0.0004807293296,-0.001979428551,-0.0002229105546,0.003258851829,-6.8230877e-05,0.001201335868,0.0003624336529
3.921,117.8382445,88.56377583,-15.71057705,19.28593623,160.9068234,-47.89089009,17.80293824,0.0004807341087,-0.001979448229,-0.0002229127706,0.003258884227,-6.823155531e-05,0.001201347811,0.0003624372561
3.922,117.838245,88.56377385,-15.71057727,19.28593949,160.9068233,-47.89088888,17.8029386,0.0004807388278,-0.00197946766,-0.0002229149588,0.003258916217,-6.823222508e-05,0.001201359604,0.0003624408139
3.923,117.8382454,88.56377187,-15.7105775,19.28594275,160.9068232,-47.89088768,17.80293896,0.0004807434867,-0.001979486843,-0.0002229171191,0.0032589478,-6.823288633e-05,0.001201371247,0.0003624443263
3.924,117.8382459,88.56376989,-15.71057772,19.28594601,160.9068232,-47.89088648,17.80293932,0.0004807480855,-0.001979505779,-0.0002229192515,0.003258978975,-6.823353906e-05,0.001201382739,0.0003624477935
3.925,117.8382464,88.56376791,-15.71057794,19.28594927,160.9068231,-47.89088528,17.80293969,0.0004807526242,-0.001979524467,-0.0002229213561,0.003259009743,-6.823418324e-05,0.001201394081,0.0003624512153
3.926,117.8382469,88.56376593,-15.71057817,19.28595253,160.906823,-47.89088408,17.80294005,0.0004807571028,-0.001979542908,-0.0002229234328,0.003259040103,-6.82348189e-05,0.001201405273,0.0003624545918
3.927,117.8382474,88.56376395,-15.71057839,19.28595579,160.906823,-47.89088288,17.80294041,0.0004807615213,-0.001979561102,-0.0002229254816,0.003259070056,-6.823544603e-05,0.001201416315,0.000362457923
3.928,117.8382478,88.56376197,-15.71057861,19.28595905,160.9068229,-47.89088168,17.80294077,0.0004807658796,-0.001979579047,-0.0002229275025,0.003259099601,-6.823606461e-05,0.001201427206,0.0003624612089
3.929,117.8382483,88.56375999,-15.71057883,19.2859623,160.9068228,-47.89088047,17.80294114,0.0004807701778,-0.001979596745,-0.0002229294956,0.003259128739,-6.823667467e-05,0.001201437948,0.0003624644494
3.93,117.8382488,88.56375801,-15.71057906,19.28596556,160.9068228,-47.89087927,17.8029415,0.000480774416,-0.001979614196,-0.0002229314608,0.003259157469,-6.82372762e-05,0.001201448539,0.0003624676446
3.931,117.8382493,88.56375603,-15.71057928,19.28596882,160.9068227,-47.89087807,17.80294186,0.000480778594,-0.001979631399,-0.0002229333981,0.003259185791,-6.823786918e-05,0.001201458979,0.0003624707945
3.932,117.8382498,88.56375405,-15.7105795,19.28597208,160.9068226,-47.89087687,17.80294222,0.0004807827118,-0.001979648355,-0.0002229353075,0.003259213706,-6.823845364e-05,0.00120146927,0.0003624738991
3.933,117.8382502,88.56375207,-15.71057973,19.28597534,160.9068226,-47.89087567,17.80294259,0.0004807867696,-0.001979665063,-0.0002229371891,0.003259241214,-6.823902958e-05,0.00120147941,0.0003624769584
3.934,117.8382507,88.56375009,-15.71057995,19.2859786,160.9068225,-47.89087447,17.80294295,0.0004807907673,-0.001979681524,-0.0002229390427,0.003259268314,-6.823959696e-05,0.0012014894,0.0003624799723
3.935,117.8382512,88.56374811,-15.71058017,19.28598186,160.9068224,-47.89087327,17.80294331,0.0004807947048,-0.001979697737,-0.0002229408686,0.003259295006,-6.824015582e-05,0.00120149924,0.0003624829409
3.936,117.8382517,88.56374613,-15.7105804,19.28598512,160.9068223,-47.89087206,17.80294367,0.0004807985823,-0.001979713702,-0.0002229426665,0.003259321291,-6.824070615e-05,0.00120150893,0.0003624858642
3.937,117.8382522,88.56374415,-15.71058062,19.28598838,160.9068223,-47.89087086,17.80294404,0.0004808023996,-0.00197972942,-0.0002229444365,0.003259347169,-6.824124795e-05,0.001201518469,0.0003624887422
3.938,117.8382526,88.56374217,-15.71058084,19.28599164,160.9068222,-47.89086966,17.8029444,0.0004808061568,-0.001979744891,-0.0002229461787,0.003259372639,-6.824178121e-05,0.001201527858,0.0003624915748
3.939,117.8382531,88.56374019,-15.71058106,19.2859949,160.9068221,-47.89086846,17.80294476,0.0004808098539,-0.001979760114,-0.000222947893,0.003259397701,-6.824230597e-05,0.001201537097,0.0003624943621
3.94,117.8382536,88.56373821,-15.71058129,19.28599816,160.9068221,-47.89086726,17.80294512,0.0004808134908,-0.001979775089,-0.0002229495795,0.003259422356,-6.824282216e-05,0.001201546186,0.0003624971041
3.941,117.8382541,88.56373623,-15.71058151,19.28600142,160.906822,-47.89086606,17.80294549,0.0004808170677,-0.001979789817,-0.000222951238,0.003259446603,-6.824332984e-05,0.001201555125,0.0003624998008
3.942,117.8382546,88.56373425,-15.71058173,19.28600468,160.9068219,-47.89086486,17.80294585,0.0004808205844,-0.001979804297,-0.0002229528687,0.003259470443,-6.824382896e-05,0.001201563913,0.0003625024521
3.943,117.838255,88.56373228,-15.71058196,19.28600794,160.9068219,-47.89086365,17.80294621,0.000480824041,-0.00197981853,-0.0002229544715,0.003259493876,-6.824431958e-05,0.001201572551,0.0003625050582
3.944,117.8382555,88.5637303,-15.71058218,19.28601119,160.9068218,-47.89086245,17.80294657,0.0004808274375,-0.001979832515,-0.0002229560465,0.003259516901,-6.824480165e-05,0.001201581039,0.0003625076189
3.945,117.838256,88.56372832,-15.7105824,19.28601445,160.9068217,-47.89086125,17.80294694,0.0004808307739,-0.001979846253,-0.0002229575935,0.003259539518,-6.824527518e-05,0.001201589376,0.0003625101343
3.946,117.8382565,88.56372634,-15.71058262,19.28601771,160.9068217,-47.89086005,17.8029473,0.0004808340502,-0.001979859743,-0.0002229591127,0.003259561728,-6.824574019e-05,0.001201597564,0.0003625126043
3.947,117.838257,88.56372436,-15.71058285,19.28602097,160.9068216,-47.89085885,17.80294766,0.0004808372664,-0.001979872986,-0.000222960604,0.00325958353,-6.824619666e-05,0.001201605601,0.0003625150291
3.948,117.8382575,88.56372238,-15.71058307,19.28602423,160.9068215,-47.89085765,17.80294802,0.0004808404224,-0.001979885981,-0.0002229620674,0.003259604925,-6.824664461e-05,0.001201613488,0.0003625174085
3.949,117.8382579,88.5637204,-15.71058329,19.28602749,160.9068215,-47.89085644,17.80294839,0.0004808435183,-0.001979898729,-0.000222963503,0.003259625912,-6.824708404e-05,0.001201621224,0.0003625197426
3.95,117.8382584,88.56371842,-15.71058352,19.28603075,160.9068214,-47.89085524,17.80294875,0.0004808465542,-0.001979911229,-0.0002229649107,0.003259646492,-6.824751489e-05,0.001201628811,0.0003625220314
3.951,117.8382589,88.56371644,-15.71058374,19.28603401,160.9068213,-47.89085404,17.80294911,0.0004808495299,-0.001979923482,-0.0002229662905,0.003259666664,-6.824793725e-05,0.001201636247,0.0003625242748
3.952,117.8382594,88.56371446,-15.71058396,19.28603727,160.9068213,-47.89085284,17.80294947,0.0004808524454,-0.001979935487,-0.0002229676424,0.003259686428,-6.824835104e-05,0.001201643533,0.0003625264729
3.953,117.8382599,88.56371248,-15.71058419,19.28604053,160.9068212,-47.89085164,17.80294984,0.0004808553009,-0.001979947244,-0.0002229689665,0.003259705786,-6.824875635e-05,0.001201650669,0.0003625286257
3.954,117.8382603,88.5637105,-15.71058441,19.28604379,160.9068211,-47.89085044,17.8029502,0.0004808580963,-0.001979958754,-0.0002229702627,0.003259724735,-6.824915309e-05,0.001201657654,0.0003625307332
3.955,117.8382608,88.56370852,-15.71058463,19.28604705,160.906821,-47.89084923,17.80295056,0.0004808608315,-0.001979970017,-0.000222971531,0.003259743277,-6.824954131e-05,0.00120166449,0.0003625327954
3.956,117.8382613,88.56370654,-15.71058485,19.28605031,160.906821,-47.89084803,17.80295092,0.0004808635066,-0.001979981032,-0.0002229727714,0.003259761412,-6.824992099e-05,0.001201671175,0.0003625348122
3.957,117.8382618,88.56370456,-15.71058508,19.28605357,160.9068209,-47.89084683,17.80295129,0.0004808661216,-0.001979991799,-0.000222973984,0.003259779139,-6.825029215e-05,0.00120167771,0.0003625367837
3.958,117.8382623,88.56370258,-15.7105853,19.28605683,160.9068208,-47.89084563,17.80295165,0.0004808686765,-0.001980002319,-0.0002229751687,0.003259796459,-6.825065477e-05,0.001201684094,0.0003625387099
3.959,117.8382627,88.5637006,-15.71058552,19.28606009,160.9068208,-47.89084443,17.80295201,0.0004808711713,-0.001980012592,-0.0002229763255,0.003259813371,-6.825100887e-05,0.001201690329,0.0003625405908
3.96,117.8382632,88.56369862,-15.71058575,19.28606335,160.9068207,-47.89084323,17.80295237,0.000480873606,-0.001980022616,-0.0002229774544,0.003259829875,-6.825135442e-05,0.001201696413,0.0003625424264
3.961,117.8382637,88.56369664,-15.71058597,19.28606661,160.9068206,-47.89084202,17.80295274,0.0004808759805,-0.001980032394,-0.0002229785555,0.003259845972,-6.825169143e-05,0.001201702347,0.0003625442166
3.962,117.8382642,88.56369466,-15.71058619,19.28606987,160.9068206,-47.89084082,17.8029531,0.000480878295,-0.001980041924,-0.0002229796287,0.003259861662,-6.825201993e-05,0.001201708131,0.0003625459615
3.963,117.8382647,88.56369268,-15.71058642,19.28607313,160.9068205,-47.89083962,17.80295346,0.0004808805493,-0.001980051206,-0.000222980674,0.003259876944,-6.825233989e-05,0.001201713764,0.0003625476611
3.964,117.8382651,88.5636907,-15.71058664,19.28607639,160.9068204,-47.89083842,17.80295382,0.0004808827435,-0.001980060241,-0.0002229816914,0.003259891818,-6.825265132e-05,0.001201719247,0.0003625493153
3.965,117.8382656,88.56368872,-15.71058686,19.28607965,160.9068204,-47.89083722,17.80295419,0.0004808848776,-0.001980069028,-0.000222982681,0.003259906285,-6.825295422e-05,0.00120172458,0.0003625509243
3.966,117.8382661,88.56368674,-15.71058708,19.28608291,160.9068203,-47.89083602,17.80295455,0.0004808869515,-0.001980077567,-0.0002229836426,0.003259920344,-6.825324858e-05,0.001201729763,0.0003625524879
3.967,117.8382666,88.56368476,-15.71058731,19.28608617,160.9068202,-47.89083481,17.80295491,0.0004808889654,-0.00198008586,-0.0002229845765,0.003259933996,-6.825353441e-05,0.001201734796,0.0003625540062
3.968,117.8382671,88.56368278,-15.71058753,19.28608943,160.9068202,-47.89083361,17.80295527,0.0004808909191,-0.001980093904,-0.0002229854824,0.003259947241,-6.825381171e-05,0.001201739678,0.0003625554792
3.969,117.8382675,88.5636808,-15.71058775,19.28609269,160.9068201,-47.89083241,17.80295564,0.0004808928128,-0.001980101701,-0.0002229863604,0.003259960078,-6.825408048e-05,0.00120174441,0.0003625569068
3.97,117.838268,88.56367882,-15.71058798,19.28609595,160.90682,-47.89083121,17.802956,0.0004808946463,-0.001980109251,-0.0002229872106,0.003259972507,-6.82543407e-05,0.001201748992,0.0003625582891
3.971,117.8382685,88.56367684,-15.7105882,19.28609921,160.90682,-47.89083001,17.80295636,0.0004808964197,-0.001980116553,-0.0002229880329,0.003259984529,-6.825459241e-05,0.001201753424,0.0003625596262
3.972,117.838269,88.56367486,-15.71058842,19.28610247,160.9068199,-47.89082881,17.80295672,0.000480898133,-0.001980123608,-0.0002229888274,0.003259996143,-6.825483558e-05,0.001201757706,0.0003625609178
3.973,117.8382695,88.56367288,-15.71058865,19.28610573,160.9068198,-47.8908276,17.80295709,0.0004808997861,-0.001980130415,-0.0002229895939,0.00326000735,-6.825507021e-05,0.001201761837,0.0003625621642
3.974,117.83827,88.5636709,-15.71058887,19.28610899,160.9068198,-47.8908264,17.80295745,0.0004809013792,-0.001980136974,-0.0002229903326,0.003260018149,-6.825529631e-05,0.001201765818,0.0003625633652
3.975,117.8382704,88.56366892,-15.71058909,19.28611225,160.9068197,-47.8908252,17.80295781,0.0004809029121,-0.001980143286,-0.0002229910434,0.003260028541,-6.825551389e-05,0.001201769649,0.0003625645209
3.976,117.8382709,88.56366693,-15.71058931,19.28611551,160.9068196,-47.890824,17.80295817,0.0004809043849,-0.00198014935,-0.0002229917264,0.003260038525,-6.825572293e-05,0.001201773329,0.0003625656313
3.977,117.8382714,88.56366495,-15.71058954,19.28611877,160.9068195,-47.8908228,17.80295854,0.0004809057976,-0.001980155167,-0.0002229923814,0.003260048102,-6.825592344e-05,0.001201776859,0.0003625666964
3.978,117.8382719,88.56366297,-15.71058976,19.28612203,160.9068195,-47.89082159,17.8029589,0.0004809071502,-0.001980160737,-0.0002229930086,0.003260057271,-6.825611541e-05,0.00120178024,0.0003625677162
3.979,117.8382724,88.56366099,-15.71058998,19.28612529,160.9068194,-47.89082039,17.80295926,0.0004809084427,-0.001980166058,-0.0002229936079,0.003260066032,-6.825629886e-05,0.001201783469,0.0003625686906
3.98,117.8382728,88.56365901,-15.71059021,19.28612855,160.9068193,-47.89081919,17.80295963,0.0004809096751,-0.001980171133,-0.0002229941794,0.003260074387,-6.825647377e-05,0.001201786549,0.0003625696197
3.981,117.8382733,88.56365703,-15.71059043,19.28613181,160.9068193,-47.89081799,17.80295999,0.0004809108473,-0.00198017596,-0.0002229947229,0.003260082333,-6.825664015e-05,0.001201789478,0.0003625705035
3.982,117.8382738,88.56365505,-15.71059065,19.28613507,160.9068192,-47.89081679,17.80296035,0.0004809119594,-0.001980180539,-0.0002229952386,0.003260089872,-6.825679799e-05,0.001201792258,0.0003625713419
3.983,117.8382743,88.56365307,-15.71059088,19.28613833,160.9068191,-47.89081559,17.80296071,0.0004809130115,-0.001980184871,-0.0002229957264,0.003260097004,-6.825694731e-05,0.001201794887,0.0003625721351
3.984,117.8382748,88.56365109,-15.7105911,19.28614159,160.9068191,-47.89081438,17.80296108,0.0004809140034,-0.001980188955,-0.0002229961864,0.003260103728,-6.825708809e-05,0.001201797365,0.0003625728829
3.985,117.8382752,88.56364911,-15.71059132,19.28614485,160.906819,-47.89081318,17.80296144,0.0004809149351,-0.001980192791,-0.0002229966184,0.003260110044,-6.825722034e-05,0.001201799694,0.0003625735854
3.986,117.8382757,88.56364713,-15.71059154,19.28614811,160.9068189,-47.89081198,17.8029618,0.0004809158068,-0.001980196381,-0.0002229970226,0.003260115953,-6.825734406e-05,0.001201801872,0.0003625742426
3.987,117.8382762,88.56364515,-15.71059177,19.28615137,160.9068189,-47.89081078,17.80296216,0.0004809166184,-0.001980199722,-0.0002229973989,0.003260121455,-6.825745924e-05,0.0012018039,0.0003625748544
3.988,117.8382767,88.56364317,-15.71059199,19.28615463,160.9068188,-47.89080958,17.80296253,0.0004809173698,-0.001980202816,-0.0002229977474,0.003260126549,-6.82575659e-05,0.001201805778,0.0003625754209
3.989,117.8382772,88.56364119,-15.71059221,19.28615789,160.9068187,-47.89080837,17.80296289,0.0004809180611,-0.001980205663,-0.0002229980679,0.003260131235,-6.825766402e-05,0.001201807506,0.0003625759421
3.99,117.8382776,88.56363921,-15.71059244,19.28616115,160.9068187,-47.89080717,17.80296325,0.0004809186923,-0.001980208262,-0.0002229983606,0.003260135514,-6.82577536e-05,0.001201809083,0.000362576418
3.991,117.8382781,88.56363723,-15.71059266,19.28616441,160.9068186,-47.89080597,17.80296361,0.0004809192634,-0.001980210613,-0.0002229986254,0.003260139386,-6.825783466e-05,0.00120181051,0.0003625768486
3.992,117.8382786,88.56363525,-15.71059288,19.28616767,160.9068185,-47.89080477,17.80296398,0.0004809197744,-0.001980212717,-0.0002229988623,0.00326014285,-6.825790718e-05,0.001201811787,0.0003625772338
3.993,117.8382791,88.56363327,-15.71059311,19.28617093,160.9068185,-47.89080357,17.80296434,0.0004809202253,-0.001980214574,-0.0002229990714,0.003260145906,-6.825797118e-05,0.001201812914,0.0003625775737
3.994,117.8382796,88.56363129,-15.71059333,19.28617419,160.9068184,-47.89080237,17.8029647,0.000480920616,-0.001980216183,-0.0002229992526,0.003260148555,-6.825802663e-05,0.00120181389,0.0003625778683
3.995,117.8382801,88.56362931,-15.71059355,19.28617745,160.9068183,-47.89080116,17.80296506,0.0004809209466,-0.001980217544,-0.0002229994059,0.003260150796,-6.825807356e-05,0.001201814717,0.0003625781176
3.996,117.8382805,88.56362733,-15.71059377,19.28618071,160.9068183,-47.89079996,17.80296543,0.0004809212172,-0.001980218658,-0.0002229995313,0.00326015263,-6.825811196e-05,0.001201815393,0.0003625783215
3.997,117.838281,88.56362535,-15.710594,19.28618397,160.9068182,-47.89079876,17.80296579,0.0004809214276,-0.001980219524,-0.0002229996289,0.003260154056,-6.825814182e-05,0.001201815918,0.0003625784802
3.998,117.8382815,88.56362337,-15.71059422,19.28618723,160.9068181,-47.89079756,17.80296615,0.0004809215779,-0.001980220143,-0.0002229996986,0.003260155075,-6.825816315e-05,0.001201816294,0.0003625785935
3.999,117.838282,88.56362139,-15.71059444,19.28619049,160.906818,-47.89079636,17.80296651,0.000480921668,-0.001980220514,-0.0002229997404,0.003260155686,-6.825817595e-05,0.001201816519,0.0003625786614
4,117.8382825,88.56361941,-15.71059467,19.28619375,160.906818,-47.89079515,17.80296688,0.0004809216981,-0.001980220638,-0.0002229997543,0.00326015589,-6.825818021e-05,0.001201816594,0.0003625786841
4.001,117.8382829,88.56361743,-15.71059489,19.28619701,160.9068179,-47.89079395,17.80296724,0.000480921668,-0.001980220514,-0.0002229997404,0.003260155686,-6.825817595e-05,0.001201816519,0.0003625786614
4.002,117.8382834,88.56361545,-15.71059511,19.28620027,160.9068178,-47.89079275,17.8029676,0.0004809215779,-0.001980220143,-0.0002229996986,0.003260155075,-6.825816315e-05,0.001201816294,0.0003625785934
4.003,117.8382839,88.56361347,-15.71059534,19.28620353,160.9068178,-47.89079155,17.80296796,0.0004809214276,-0.001980219524,-0.0002229996289,0.003260154056,-6.825814182e-05,0.001201815918,0.0003625784801
4.004,117.8382844,88.56361149,-15.71059556,19.28620679,160.9068177,-47.89079035,17.80296833,0.0004809212172,-0.001980218658,-0.0002229995313,0.00326015263,-6.825811195e-05,0.001201815392,0.0003625783215
4.005,117.8382849,88.56360951,-15.71059578,19.28621005,160.9068176,-47.89078915,17.80296869,0.0004809209466,-0.001980217544,-0.0002229994059,0.003260150796,-6.825807356e-05,0.001201814716,0.0003625781176
4.006,117.8382853,88.56360753,-15.710596,19.28621331,160.9068176,-47.89078794,17.80296905,0.000480920616,-0.001980216183,-0.0002229992526,0.003260148555,-6.825802663e-05,0.00120181389,0.0003625778683
4.007,117.8382858,88.56360555,-15.71059623,19.28621657,160.9068175,-47.89078674,17.80296941,0.0004809202253,-0.001980214574,-0.0002229990714,0.003260145906,-6.825797117e-05,0.001201812914,0.0003625775737
4.008,117.8382863,88.56360357,-15.71059645,19.28621983,160.9068174,-47.89078554,17.80296978,0.0004809197744,-0.001980212717,-0.0002229988623,0.00326014285,-6.825790718e-05,0.001201811787,0.0003625772338
4.009,117.8382868,88.56360159,-15.71059667,19.28622309,160.9068174,-47.89078434,17.80297014,0.0004809192634,-0.001980210613,-0.0002229986254,0.003260139386,-6.825783465e-05,0.00120181051,0.0003625768485
4.01,117.8382873,88.56359961,-15.7105969,19.28622635,160.9068173,-47.89078314,17.8029705,0.0004809186923,-0.001980208262,-0.0002229983606,0.003260135514,-6.825775359e-05,0.001201809083,0.0003625764179
4.011,117.8382877,88.56359763,-15.71059712,19.28622961,160.9068172,-47.89078193,17.80297087,0.0004809180611,-0.001980205663,-0.0002229980679,0.003260131235,-6.8257664e-05,0.001201807506,0.0003625759421
4.012,117.8382882,88.56359565,-15.71059734,19.28623287,160.9068172,-47.89078073,17.80297123,0.0004809173698,-0.001980202816,-0.0002229977473,0.003260126549,-6.825756589e-05,0.001201805778,0.0003625754209
4.013,117.8382887,88.56359367,-15.71059757,19.28623613,160.9068171,-47.89077953,17.80297159,0.0004809166183,-0.001980199722,-0.0002229973989,0.003260121455,-6.825745923e-05,0.0012018039,0.0003625748543
4.014,117.8382892,88.56359169,-15.71059779,19.28623939,160.906817,-47.89077833,17.80297195,0.0004809158068,-0.00198019638,-0.0002229970226,0.003260115953,-6.825734404e-05,0.001201801872,0.0003625742425
4.015,117.8382897,88.56358971,-15.71059801,19.28624265,160.906817,-47.89077713,17.80297232,0.0004809149351,-0.001980192791,-0.0002229966184,0.003260110044,-6.825722033e-05,0.001201799694,0.0003625735853
4.016,117.8382902,88.56358773,-15.71059823,19.28624591,160.9068169,-47.89077593,17.80297268,0.0004809140033,-0.001980188955,-0.0002229961863,0.003260103728,-6.825708808e-05,0.001201797365,0.0003625728828
4.017,117.8382906,88.56358575,-15.71059846,19.28624917,160.9068168,-47.89077472,17.80297304,0.0004809130114,-0.00198018487,-0.0002229957264,0.003260097003,-6.825694729e-05,0.001201794886,0.000362572135
4.018,117.8382911,88.56358377,-15.71059868,19.28625243,160.9068167,-47.89077352,17.8029734,0.0004809119594,-0.001980180539,-0.0002229952386,0.003260089872,-6.825679798e-05,0.001201792257,0.0003625713418
4.019,117.8382916,88.56358179,-15.7105989,19.28625569,160.9068167,-47.89077232,17.80297377,0.0004809108473,-0.001980175959,-0.0002229947229,0.003260082333,-6.825664013e-05,0.001201789478,0.0003625705034
4.02,117.8382921,88.56357981,-15.71059913,19.28625895,160.9068166,-47.89077112,17.80297413,0.000480909675,-0.001980171133,-0.0002229941793,0.003260074386,-6.825647375e-05,0.001201786549,0.0003625696196
4.021,117.8382926,88.56357783,-15.71059935,19.28626221,160.9068165,-47.89076992,17.80297449,0.0004809084427,-0.001980166058,-0.0002229936079,0.003260066032,-6.825629884e-05,0.001201783469,0.0003625686905
4.022,117.838293,88.56357585,-15.71059957,19.28626547,160.9068165,-47.89076872,17.80297485,0.0004809071502,-0.001980160736,-0.0002229930086,0.00326005727,-6.82561154e-05,0.001201780239,0.000362567716
4.023,117.8382935,88.56357387,-15.7105998,19.28626873,160.9068164,-47.89076751,17.80297522,0.0004809057976,-0.001980155167,-0.0002229923814,0.003260048101,-6.825592342e-05,0.001201776859,0.0003625666963
4.024,117.838294,88.56357189,-15.71060002,19.28627199,160.9068163,-47.89076631,17.80297558,0.0004809043849,-0.00198014935,-0.0002229917263,0.003260038524,-6.825572291e-05,0.001201773329,0.0003625656312
4.025,117.8382945,88.56356991,-15.71060024,19.28627525,160.9068163,-47.89076511,17.80297594,0.0004809029121,-0.001980143286,-0.0002229910434,0.00326002854,-6.825551387e-05,0.001201769648,0.0003625645208
4.026,117.838295,88.56356793,-15.71060046,19.28627851,160.9068162,-47.89076391,17.8029763,0.0004809013791,-0.001980136974,-0.0002229903326,0.003260018148,-6.825529629e-05,0.001201765817,0.0003625633651
4.027,117.8382954,88.56356595,-15.71060069,19.28628177,160.9068161,-47.89076271,17.80297667,0.0004808997861,-0.001980130414,-0.0002229895939,0.003260007349,-6.825507019e-05,0.001201761836,0.000362562164
4.028,117.8382959,88.56356396,-15.71060091,19.28628503,160.9068161,-47.8907615,17.80297703,0.0004808981329,-0.001980123607,-0.0002229888273,0.003259996142,-6.825483555e-05,0.001201757705,0.0003625609177
4.029,117.8382964,88.56356198,-15.71060113,19.28628829,160.906816,-47.8907603,17.80297739,0.0004808964196,-0.001980116553,-0.0002229880329,0.003259984528,-6.825459238e-05,0.001201753424,0.000362559626
4.03,117.8382969,88.56356,-15.71060136,19.28629155,160.9068159,-47.8907591,17.80297775,0.0004808946462,-0.001980109251,-0.0002229872106,0.003259972506,-6.825434068e-05,0.001201748992,0.000362558289
4.031,117.8382974,88.56355802,-15.71060158,19.28629481,160.9068159,-47.8907579,17.80297812,0.0004808928127,-0.001980101701,-0.0002229863604,0.003259960077,-6.825408044e-05,0.00120174441,0.0003625569066
4.032,117.8382978,88.56355604,-15.7106018,19.28629807,160.9068158,-47.8907567,17.80297848,0.0004808909191,-0.001980093904,-0.0002229854823,0.00325994724,-6.825381167e-05,0.001201739678,0.000362555479
4.033,117.8382983,88.56355406,-15.71060202,19.28630133,160.9068157,-47.8907555,17.80297884,0.0004808889653,-0.001980085859,-0.0002229845764,0.003259933996,-6.825353438e-05,0.001201734795,0.000362554006
4.034,117.8382988,88.56355208,-15.71060225,19.28630459,160.9068157,-47.89075429,17.8029792,0.0004808869515,-0.001980077567,-0.0002229836426,0.003259920344,-6.825324855e-05,0.001201729763,0.0003625524877
4.035,117.8382993,88.5635501,-15.71060247,19.28630785,160.9068156,-47.89075309,17.80297957,0.0004808848775,-0.001980069028,-0.0002229826809,0.003259906284,-6.825295418e-05,0.00120172458,0.0003625509241
4.036,117.8382998,88.56354812,-15.71060269,19.28631111,160.9068155,-47.89075189,17.80297993,0.0004808827434,-0.00198006024,-0.0002229816913,0.003259891817,-6.825265129e-05,0.001201719247,0.0003625493151
4.037,117.8383003,88.56354614,-15.71060292,19.28631437,160.9068155,-47.89075069,17.80298029,0.0004808805492,-0.001980051206,-0.0002229806739,0.003259876943,-6.825233985e-05,0.001201713764,0.0003625476609
4.038,117.8383007,88.56354416,-15.71060314,19.28631763,160.9068154,-47.89074949,17.80298065,0.0004808782949,-0.001980041923,-0.0002229796286,0.003259861661,-6.82520199e-05,0.00120170813,0.0003625459613
