# trajectory_format = 1
# source = plan_move (TrajectoryGeneration GPMP2, free-space SDF)
# start_deg = 0 15 180 230 0 55 90
# goal = joints(deg) 0 15 180 234 0 59 90
# duration_s = 10
# timesteps = 10
# final_error = 5.845072818e-05
# dh_config = /home/christian/Desktop/HumanSL_MAIN/config/dh_params.yaml
# ee_displacement_base_m = 0.015012273 2.352699058e-09 -0.04904647973 (norm 0.05129254833)
t_s,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,qd1_degs,qd2_degs,qd3_degs,qd4_degs,qd5_degs,qd6_degs,qd7_degs
6.407,-0.03717334666,14.99655817,180.0448377,-127.1784172,0.00520717822,57.81879916,89.98497535,-0.00727797492,-0.0006738581558,0.008778533026,0.5524229094,0.001019486164,0.5518779214,-0.002941597263
6.408,-0.03718062419,14.99655749,180.0448464,-127.1778648,0.005208197644,57.81935101,89.98497241,-0.007277084947,-0.0006737757544,0.00877745956,0.5523553574,0.001019361498,0.5518104361,-0.002941237556
6.409,-0.03718790083,14.99655682,180.0448552,-127.1773125,0.005209216943,57.81990278,89.98496947,-0.007276194342,-0.0006736932944,0.008776385332,0.5522877575,0.001019236744,0.5517429029,-0.002940877593
6.41,-0.03719517658,14.99655615,180.044864,-127.1767603,0.005210236117,57.82045449,89.98496653,-0.007275303104,-0.0006736107759,0.008775310341,0.5522201095,0.001019111901,0.5516753217,-0.002940517374
6.411,-0.03720245144,14.99655547,180.0448728,-127.1762081,0.005211255167,57.82100613,89.98496359,-0.007274411234,-0.0006735281988,0.008774234587,0.5521524136,0.001018986969,0.5516076925,-0.0029401569
6.412,-0.0372097254,14.9965548,180.0448816,-127.175656,0.005212274091,57.82155771,89.98496065,-0.007273518732,-0.0006734455632,0.00877315807,0.5520846697,0.001018861949,0.5515400154,-0.00293979617
6.413,-0.03721699848,14.99655413,180.0448903,-127.1751039,0.005213292891,57.82210921,89.98495771,-0.007272625598,-0.000673362869,0.008772080791,0.5520168777,0.00101873684,0.5514722903,-0.002939435185
6.414,-0.03722427066,14.99655345,180.0448991,-127.1745519,0.005214311565,57.82266065,89.98495477,-0.007271731831,-0.0006732801163,0.008771002749,0.5519490378,0.001018611643,0.5514045173,-0.002939073944
6.415,-0.03723154194,14.99655278,180.0449079,-127.174,0.005215330114,57.82321202,89.98495183,-0.007270837432,-0.0006731973051,0.008769923945,0.5518811499,0.001018486357,0.5513366964,-0.002938712448
6.416,-0.03723881233,14.99655211,180.0449166,-127.1734482,0.005216348538,57.82376332,89.98494889,-0.007269942401,-0.0006731144353,0.008768844378,0.551813214,0.001018360983,0.5512688275,-0.002938350696
6.417,-0.03724608182,14.99655143,180.0449254,-127.1728964,0.005217366836,57.82431456,89.98494595,-0.007269046737,-0.000673031507,0.008767764048,0.5517452301,0.00101823552,0.5512009107,-0.002937988688
6.418,-0.03725335042,14.99655076,180.0449342,-127.1723447,0.005218385009,57.82486573,89.98494302,-0.007268150441,-0.0006729485201,0.008766682956,0.5516771982,0.001018109968,0.5511329459,-0.002937626425
6.419,-0.03726061813,14.99655009,180.0449429,-127.171793,0.005219403056,57.82541683,89.98494008,-0.007267253513,-0.0006728654747,0.0087656011,0.5516091183,0.001017984328,0.5510649331,-0.002937263907
6.42,-0.03726788493,14.99654942,180.0449517,-127.1712415,0.005220420977,57.82596786,89.98493714,-0.007266355952,-0.0006727823707,0.008764518483,0.5515409904,0.001017858599,0.5509968725,-0.002936901132
6.421,-0.03727515084,14.99654874,180.0449605,-127.1706899,0.005221438773,57.82651882,89.9849342,-0.007265457759,-0.0006726992082,0.008763435102,0.5514728145,0.001017732782,0.5509287638,-0.002936538102
6.422,-0.03728241585,14.99654807,180.0449692,-127.1701385,0.005222456443,57.82706971,89.98493127,-0.007264558934,-0.0006726159872,0.008762350959,0.5514045906,0.001017606876,0.5508606073,-0.002936174817
6.423,-0.03728967995,14.9965474,180.044978,-127.1695871,0.005223473987,57.82762054,89.98492833,-0.007263659476,-0.0006725327076,0.008761266053,0.5513363187,0.001017480882,0.5507924027,-0.002935811276
6.424,-0.03729694316,14.99654672,180.0449868,-127.1690358,0.005224491405,57.8281713,89.9849254,-0.007262759386,-0.0006724493694,0.008760180384,0.5512679989,0.001017354799,0.5507241503,-0.00293544748
6.425,-0.03730420547,14.99654605,180.0449955,-127.1684846,0.005225508696,57.82872199,89.98492246,-0.007261858664,-0.0006723659727,0.008759093953,0.551199631,0.001017228627,0.5506558499,-0.002935083428
6.426,-0.03731146688,14.99654538,180.0450043,-127.1679334,0.005226525862,57.82927261,89.98491953,-0.00726095731,-0.0006722825175,0.008758006759,0.5511312151,0.001017102367,0.5505875015,-0.00293471912
6.427,-0.03731872739,14.99654471,180.045013,-127.1673823,0.005227542901,57.82982316,89.98491659,-0.007260055323,-0.0006721990037,0.008756918803,0.5510627513,0.001016976018,0.5505191052,-0.002934354557
6.428,-0.03732598699,14.99654404,180.0450218,-127.1668313,0.005228559814,57.83037365,89.98491366,-0.007259152704,-0.0006721154314,0.008755830083,0.5509942394,0.001016849581,0.5504506609,-0.002933989738
6.429,-0.03733324569,14.99654336,180.0450305,-127.1662804,0.0052295766,57.83092406,89.98491072,-0.007258249452,-0.0006720318005,0.008754740601,0.5509256796,0.001016723055,0.5503821687,-0.002933624664
6.43,-0.03734050349,14.99654269,180.0450393,-127.1657295,0.00523059326,57.83147441,89.98490779,-0.007257345569,-0.0006719481111,0.008753650357,0.5508570718,0.00101659644,0.5503136286,-0.002933259334
6.431,-0.03734776038,14.99654202,180.045048,-127.1651786,0.005231609793,57.83202469,89.98490486,-0.007256441053,-0.0006718643632,0.00875255935,0.5507884159,0.001016469737,0.5502450405,-0.002932893748
6.432,-0.03735501637,14.99654135,180.0450568,-127.1646279,0.005232626199,57.8325749,89.98490192,-0.007255535904,-0.0006717805567,0.00875146758,0.5507197121,0.001016342946,0.5501764044,-0.002932527907
6.433,-0.03736227146,14.99654068,180.0450655,-127.1640772,0.005233642479,57.83312505,89.98489899,-0.007254630124,-0.0006716966916,0.008750375047,0.5506509603,0.001016216065,0.5501077205,-0.002932161811
6.434,-0.03736952563,14.99654,180.0450743,-127.1635266,0.005234658632,57.83367512,89.98489606,-0.007253723711,-0.0006716127681,0.008749281752,0.5505821605,0.001016089097,0.5500389885,-0.002931795459
6.435,-0.0373767789,14.99653933,180.045083,-127.162976,0.005235674657,57.83422512,89.98489313,-0.007252816666,-0.0006715287859,0.008748187694,0.5505133127,0.001015962039,0.5499702086,-0.002931428851
6.436,-0.03738403127,14.99653866,180.0450918,-127.1624256,0.005236690556,57.83477506,89.9848902,-0.007251908988,-0.0006714447452,0.008747092873,0.5504444169,0.001015834893,0.5499013808,-0.002931061988
6.437,-0.03739128272,14.99653799,180.0451005,-127.1618751,0.005237706327,57.83532493,89.98488727,-0.007251000678,-0.000671360646,0.00874599729,0.5503754731,0.001015707659,0.549832505,-0.002930694869
6.438,-0.03739853327,14.99653732,180.0451093,-127.1613248,0.005238721971,57.83587472,89.98488434,-0.007250091736,-0.0006712764883,0.008744900944,0.5503064813,0.001015580336,0.5497635813,-0.002930327494
6.439,-0.0374057829,14.99653665,180.045118,-127.1607745,0.005239737487,57.83642445,89.98488141,-0.007249182162,-0.0006711922719,0.008743803835,0.5502374415,0.001015452924,0.5496946096,-0.002929959864
6.44,-0.03741303163,14.99653598,180.0451268,-127.1602243,0.005240752877,57.83697411,89.98487848,-0.007248271955,-0.0006711079971,0.008742705964,0.5501683538,0.001015325424,0.54962559,-0.002929591979
6.441,-0.03742027945,14.99653531,180.0451355,-127.1596742,0.005241768138,57.8375237,89.98487555,-0.007247361116,-0.0006710236637,0.00874160733,0.550099218,0.001015197835,0.5495565224,-0.002929223838
6.442,-0.03742752635,14.99653463,180.0451443,-127.1591241,0.005242783272,57.83807323,89.98487262,-0.007246449644,-0.0006709392717,0.008740507933,0.5500300342,0.001015070158,0.5494874069,-0.002928855441
6.443,-0.03743477235,14.99653396,180.045153,-127.1585741,0.005243798279,57.83862268,89.98486969,-0.007245537541,-0.0006708548213,0.008739407773,0.5499608025,0.001014942392,0.5494182435,-0.002928486789
6.444,-0.03744201743,14.99653329,180.0451617,-127.1580242,0.005244813157,57.83917206,89.98486676,-0.007244624805,-0.0006707703122,0.008738306851,0.5498915227,0.001014814538,0.5493490321,-0.002928117881
6.445,-0.0374492616,14.99653262,180.0451705,-127.1574744,0.005245827908,57.83972138,89.98486383,-0.007243711436,-0.0006706857446,0.008737205167,0.549822195,0.001014686595,0.5492797727,-0.002927748718
6.446,-0.03745650485,14.99653195,180.0451792,-127.1569246,0.00524684253,57.84027062,89.98486091,-0.007242797436,-0.0006706011185,0.008736102719,0.5497528192,0.001014558563,0.5492104654,-0.002927379299
6.447,-0.03746374719,14.99653128,180.0451879,-127.1563748,0.005247857025,57.8408198,89.98485798,-0.007241882803,-0.0006705164339,0.008734999509,0.5496833955,0.001014430443,0.5491411102,-0.002927009624
6.448,-0.03747098862,14.99653061,180.0451967,-127.1558252,0.005248871391,57.8413689,89.98485505,-0.007240967538,-0.0006704316907,0.008733895536,0.5496139237,0.001014302234,0.549071707,-0.002926639694
6.449,-0.03747822913,14.99652994,180.0452054,-127.1552756,0.005249885629,57.84191794,89.98485212,-0.00724005164,-0.0006703468889,0.008732790801,0.549544404,0.001014173937,0.5490022558,-0.002926269508
6.45,-0.03748546872,14.99652927,180.0452141,-127.1547261,0.005250899739,57.84246691,89.9848492,-0.00723913511,-0.0006702620286,0.008731685303,0.5494748363,0.001014045551,0.5489327567,-0.002925899067
6.451,-0.0374927074,14.9965286,180.0452229,-127.1541767,0.00525191372,57.84301581,89.98484627,-0.007238217948,-0.0006701771098,0.008730579042,0.5494052206,0.001013917076,0.5488632097,-0.00292552837
6.452,-0.03749994515,14.99652793,180.0452316,-127.1536273,0.005252927573,57.84356464,89.98484335,-0.007237300154,-0.0006700921324,0.008729472019,0.5493355569,0.001013788513,0.5487936147,-0.002925157418
6.453,-0.037507182,14.99652726,180.0452403,-127.153078,0.005253941297,57.84411339,89.98484042,-0.007236381727,-0.0006700070964,0.008728364232,0.5492658452,0.001013659862,0.5487239718,-0.00292478621
6.454,-0.03751441792,14.99652659,180.0452491,-127.1525288,0.005254954893,57.84466208,89.9848375,-0.007235462668,-0.000669922002,0.008727255684,0.5491960855,0.001013531121,0.5486542809,-0.002924414747
6.455,-0.03752165292,14.99652592,180.0452578,-127.1519796,0.005255968359,57.8452107,89.98483457,-0.007234542976,-0.0006698368489,0.008726146372,0.5491262778,0.001013402293,0.5485845421,-0.002924043028
6.456,-0.037528887,14.99652525,180.0452665,-127.1514305,0.005256981697,57.84575925,89.98483165,-0.007233622653,-0.0006697516374,0.008725036298,0.5490564221,0.001013273375,0.5485147553,-0.002923671053
6.457,-0.03753612017,14.99652458,180.0452752,-127.1508815,0.005257994906,57.84630773,89.98482873,-0.007232701697,-0.0006696663672,0.008723925461,0.5489865184,0.001013144369,0.5484449206,-0.002923298823
6.458,-0.03754335241,14.99652391,180.045284,-127.1503325,0.005259007986,57.84685614,89.9848258,-0.007231780108,-0.0006695810386,0.008722813862,0.5489165668,0.001013015275,0.548375038,-0.002922926337
6.459,-0.03755058373,14.99652324,180.0452927,-127.1497837,0.005260020937,57.84740448,89.98482288,-0.007230857888,-0.0006694956514,0.0087217015,0.5488465671,0.001012886092,0.5483051073,-0.002922553596
6.46,-0.03755781412,14.99652257,180.0453014,-127.1492349,0.005261033758,57.84795275,89.98481996,-0.007229935035,-0.0006694102056,0.008720588375,0.5487765194,0.00101275682,0.5482351288,-0.002922180599
6.461,-0.0375650436,14.9965219,180.0453101,-127.1486861,0.00526204645,57.84850095,89.98481704,-0.00722901155,-0.0006693247014,0.008719474487,0.5487064238,0.00101262746,0.5481651023,-0.002921807347
6.462,-0.03757227215,14.99652123,180.0453188,-127.1481374,0.005263059013,57.84904908,89.98481411,-0.007228087432,-0.0006692391385,0.008718359837,0.5486362801,0.001012498011,0.5480950278,-0.002921433839
6.463,-0.03757949977,14.99652056,180.0453276,-127.1475888,0.005264071446,57.84959714,89.98481119,-0.007227162682,-0.0006691535171,0.008717244424,0.5485660885,0.001012368474,0.5480249054,-0.002921060075
6.464,-0.03758672647,14.99651989,180.0453363,-127.1470403,0.00526508375,57.85014513,89.98480827,-0.0072262373,-0.0006690678372,0.008716128248,0.5484958488,0.001012238848,0.5479547351,-0.002920686056
6.465,-0.03759395224,14.99651923,180.045345,-127.1464918,0.005266095924,57.85069305,89.98480535,-0.007225311286,-0.0006689820987,0.00871501131,0.5484255612,0.001012109133,0.5478845168,-0.002920311782
6.466,-0.03760117709,14.99651856,180.0453537,-127.1459435,0.005267107968,57.8512409,89.98480243,-0.007224384639,-0.0006688963017,0.008713893609,0.5483552256,0.00101197933,0.5478142506,-0.002919937251
6.467,-0.03760840101,14.99651789,180.0453624,-127.1453951,0.005268119883,57.85178868,89.98479951,-0.00722345736,-0.0006688104462,0.008712775146,0.5482848419,0.001011849439,0.5477439364,-0.002919562466
6.468,-0.03761562401,14.99651722,180.0453711,-127.1448469,0.005269131667,57.85233639,89.98479659,-0.007222529448,-0.0006687245321,0.008711655919,0.5482144103,0.001011719458,0.5476735742,-0.002919187424
6.469,-0.03762284607,14.99651655,180.0453798,-127.1442987,0.005270143321,57.85288403,89.98479367,-0.007221600905,-0.0006686385594,0.00871053593,0.5481439307,0.001011589389,0.5476031642,-0.002918812127
6.47,-0.03763006721,14.99651588,180.0453886,-127.1437506,0.005271154846,57.8534316,89.98479076,-0.007220671729,-0.0006685525282,0.008709415179,0.5480734031,0.001011459232,0.5475327061,-0.002918436575
6.471,-0.03763728742,14.99651521,180.0453973,-127.1432026,0.00527216624,57.85397909,89.98478784,-0.00721974192,-0.0006684664385,0.008708293664,0.5480028275,0.001011328986,0.5474622002,-0.002918060767
6.472,-0.03764450669,14.99651454,180.045406,-127.1426546,0.005273177504,57.85452652,89.98478492,-0.00721881148,-0.0006683802902,0.008707171387,0.5479322039,0.001011198652,0.5473916462,-0.002917684703
6.473,-0.03765172504,14.99651388,180.0454147,-127.1421067,0.005274188637,57.85507388,89.984782,-0.007217880407,-0.0006682940834,0.008706048348,0.5478615323,0.001011068229,0.5473210444,-0.002917308384
6.474,-0.03765894245,14.99651321,180.0454234,-127.1415589,0.00527519964,57.85562116,89.98477908,-0.007216948702,-0.000668207818,0.008704924545,0.5477908127,0.001010937717,0.5472503946,-0.002916931809
6.475,-0.03766615894,14.99651254,180.0454321,-127.1410111,0.005276210513,57.85616838,89.98477617,-0.007216016364,-0.0006681214941,0.00870379998,0.5477200452,0.001010807117,0.5471796968,-0.002916554979
6.476,-0.03767337449,14.99651187,180.0454408,-127.1404634,0.005277221254,57.85671552,89.98477325,-0.007215083394,-0.0006680351117,0.008702674653,0.5476492296,0.001010676428,0.5471089511,-0.002916177893
6.477,-0.0376805891,14.9965112,180.0454495,-127.1399158,0.005278231865,57.85726259,89.98477034,-0.007214149792,-0.0006679486707,0.008701548562,0.547578366,0.001010545651,0.5470381574,-0.002915800552
6.478,-0.03768780279,14.99651054,180.0454582,-127.1393683,0.005279242346,57.8578096,89.98476742,-0.007213215557,-0.0006678621711,0.008700421709,0.5475074545,0.001010414785,0.5469673158,-0.002915422955
6.479,-0.03769501553,14.99650987,180.0454669,-127.1388208,0.005280252695,57.85835653,89.9847645,-0.007212280691,-0.000667775613,0.008699294094,0.5474364949,0.00101028383,0.5468964263,-0.002915045102
6.48,-0.03770222735,14.9965092,180.0454756,-127.1382734,0.005281262913,57.85890339,89.98476159,-0.007211345192,-0.0006676889964,0.008698165715,0.5473654874,0.001010152787,0.5468254888,-0.002914666994
6.481,-0.03770943822,14.99650853,180.0454843,-127.1377261,0.005282273,57.85945018,89.98475868,-0.00721040906,-0.0006676023212,0.008697036574,0.5472944318,0.001010021655,0.5467545033,-0.00291428863
6.482,-0.03771664816,14.99650786,180.045493,-127.1371788,0.005283282957,57.8599969,89.98475576,-0.007209472297,-0.0006675155875,0.00869590667,0.5472233283,0.001009890435,0.5466834699,-0.002913910011
6.483,-0.03772385717,14.9965072,180.0455017,-127.1366316,0.005284292781,57.86054355,89.98475285,-0.007208534901,-0.0006674287952,0.008694776004,0.5471521768,0.001009759126,0.5466123886,-0.002913531136
6.484,-0.03773106523,14.99650653,180.0455104,-127.1360845,0.005285302475,57.86109012,89.98474993,-0.007207596872,-0.0006673419444,0.008693644575,0.5470809772,0.001009627729,0.5465412593,-0.002913152006
6.485,-0.03773827236,14.99650586,180.0455191,-127.1355375,0.005286312037,57.86163663,89.98474702,-0.007206658212,-0.000667255035,0.008692512383,0.5470097297,0.001009496243,0.5464700821,-0.00291277262
6.486,-0.03774547855,14.9965052,180.0455278,-127.1349905,0.005287321467,57.86218306,89.98474411,-0.007205718919,-0.0006671680671,0.008691379429,0.5469384342,0.001009364668,0.5463988569,-0.002912392978
6.487,-0.0377526838,14.99650453,180.0455365,-127.1344436,0.005288330766,57.86272943,89.9847412,-0.007204778993,-0.0006670810407,0.008690245712,0.5468670907,0.001009233005,0.5463275838,-0.002912013081
6.488,-0.03775988811,14.99650386,180.0455451,-127.1338968,0.005289339933,57.86327572,89.98473828,-0.007203838436,-0.0006669939557,0.008689111232,0.5467956992,0.001009101254,0.5462562627,-0.002911632928
6.489,-0.03776709148,14.99650319,180.0455538,-127.13335,0.005290348969,57.86382194,89.98473537,-0.007202897246,-0.0006669068122,0.00868797599,0.5467242597,0.001008969413,0.5461848937,-0.00291125252
6.49,-0.0377742939,14.99650253,180.0455625,-127.1328033,0.005291357872,57.86436809,89.98473246,-0.007201955424,-0.0006668196101,0.008686839984,0.5466527722,0.001008837484,0.5461134767,-0.002910871856
6.491,-0.03778149539,14.99650186,180.0455712,-127.1322567,0.005292366643,57.86491417,89.98472955,-0.007201012969,-0.0006667323494,0.008685703217,0.5465812367,0.001008705467,0.5460420118,-0.002910490937
6.492,-0.03778869593,14.99650119,180.0455799,-127.1317101,0.005293375283,57.86546017,89.98472664,-0.007200069883,-0.0006666450303,0.008684565686,0.5465096532,0.001008573361,0.545970499,-0.002910109762
6.493,-0.03779589553,14.99650053,180.0455886,-127.1311637,0.00529438379,57.86600611,89.98472373,-0.007199126164,-0.0006665576526,0.008683427393,0.5464380218,0.001008441167,0.5458989382,-0.002909728332
6.494,-0.03780309418,14.99649986,180.0455973,-127.1306173,0.005295392165,57.86655197,89.98472082,-0.007198181812,-0.0006664702163,0.008682288337,0.5463663423,0.001008308883,0.5458273294,-0.002909346646
6.495,-0.03781029189,14.99649919,180.0456059,-127.1300709,0.005296400408,57.86709776,89.98471791,-0.007197236829,-0.0006663827215,0.008681148519,0.5462946148,0.001008176512,0.5457556727,-0.002908964704
6.496,-0.03781748865,14.99649853,180.0456146,-127.1295247,0.005297408518,57.86764348,89.984715,-0.007196291213,-0.0006662951682,0.008680007937,0.5462228394,0.001008044052,0.5456839681,-0.002908582507
6.497,-0.03782468447,14.99649786,180.0456233,-127.1289785,0.005298416496,57.86818913,89.9847121,-0.007195344964,-0.0006662075563,0.008678866593,0.5461510159,0.001007911503,0.5456122155,-0.002908200054
6.498,-0.03783187934,14.9964972,180.045632,-127.1284324,0.005299424341,57.86873471,89.98470919,-0.007194398084,-0.0006661198858,0.008677724487,0.5460791445,0.001007778865,0.5455404149,-0.002907817346
6.499,-0.03783907327,14.99649653,180.0456407,-127.1278863,0.005300432054,57.86928021,89.98470628,-0.007193450571,-0.0006660321568,0.008676581618,0.546007225,0.001007646139,0.5454685664,-0.002907434382
6.5,-0.03784626624,14.99649586,180.0456493,-127.1273404,0.005301439633,57.86982564,89.98470337,-0.007192502425,-0.0006659443693,0.008675437986,0.5459352576,0.001007513325,0.54539667,-0.002907051163
6.501,-0.03785345827,14.9964952,180.045658,-127.1267945,0.00530244708,57.870371,89.98470047,-0.007191553648,-0.0006658565232,0.008674293591,0.5458632422,0.001007380422,0.5453247256,-0.002906667688
6.502,-0.03786064935,14.99649453,180.0456667,-127.1262486,0.005303454394,57.87091629,89.98469756,-0.007190604238,-0.0006657686186,0.008673148434,0.5457911788,0.00100724743,0.5452527333,-0.002906283957
6.503,-0.03786783948,14.99649387,180.0456754,-127.1257029,0.005304461575,57.87146151,89.98469465,-0.007189654196,-0.0006656806555,0.008672002514,0.5457190673,0.00100711435,0.545180693,-0.002905899971
6.504,-0.03787502866,14.9964932,180.045684,-127.1251572,0.005305468623,57.87200665,89.98469175,-0.007188703521,-0.0006655926338,0.008670855832,0.5456469079,0.001006981181,0.5451086048,-0.002905515729
6.505,-0.03788221689,14.99649254,180.0456927,-127.1246116,0.005306475537,57.87255173,89.98468884,-0.007187752215,-0.0006655045535,0.008669708386,0.5455747005,0.001006847923,0.5450364686,-0.002905131232
6.506,-0.03788940416,14.99649187,180.0457014,-127.124066,0.005307482319,57.87309673,89.98468594,-0.007186800276,-0.0006654164147,0.008668560178,0.5455024451,0.001006714577,0.5449642845,-0.002904746479
6.507,-0.03789659049,14.9964912,180.04571,-127.1235206,0.005308488967,57.87364166,89.98468303,-0.007185847704,-0.0006653282174,0.008667411208,0.5454301417,0.001006581143,0.5448920524,-0.002904361471
6.508,-0.03790377586,14.99649054,180.0457187,-127.1229752,0.005309495481,57.87418651,89.98468013,-0.0071848945,-0.0006652399615,0.008666261474,0.5453577904,0.00100644762,0.5448197724,-0.002903976207
6.509,-0.03791096028,14.99648987,180.0457274,-127.1224299,0.005310501862,57.8747313,89.98467722,-0.007183940664,-0.0006651516471,0.008665110978,0.545285391,0.001006314008,0.5447474445,-0.002903590687
6.51,-0.03791814374,14.99648921,180.045736,-127.1218846,0.005311508109,57.87527601,89.98467432,-0.007182986196,-0.0006650632741,0.00866395972,0.5452129436,0.001006180308,0.5446750686,-0.002903204912
6.511,-0.03792532625,14.99648854,180.0457447,-127.1213394,0.005312514222,57.87582065,89.98467142,-0.007182031096,-0.0006649748426,0.008662807698,0.5451404482,0.001006046519,0.5446026447,-0.002902818882
6.512,-0.0379325078,14.99648788,180.0457534,-127.1207943,0.005313520202,57.87636521,89.98466852,-0.007181075363,-0.0006648863525,0.008661654914,0.5450679049,0.001005912642,0.5445301729,-0.002902432595
6.513,-0.0379396884,14.99648721,180.045762,-127.1202493,0.005314526048,57.87690971,89.98466561,-0.007180118997,-0.0006647978039,0.008660501368,0.5449953135,0.001005778676,0.5444576532,-0.002902046053
6.514,-0.03794686804,14.99648655,180.0457707,-127.1197043,0.005315531759,57.87745413,89.98466271,-0.007179162,-0.0006647091968,0.008659347058,0.5449226741,0.001005644621,0.5443850855,-0.002901659256
6.515,-0.03795404672,14.99648588,180.0457793,-127.1191595,0.005316537337,57.87799848,89.98465981,-0.00717820437,-0.0006646205311,0.008658191986,0.5448499868,0.001005510478,0.5443124698,-0.002901272203
6.516,-0.03796122445,14.99648522,180.045788,-127.1186146,0.00531754278,57.87854275,89.98465691,-0.007177246108,-0.0006645318068,0.008657036152,0.5447772515,0.001005376246,0.5442398063,-0.002900884895
6.517,-0.03796840121,14.99648456,180.0457966,-127.1180699,0.005318548089,57.87908696,89.98465401,-0.007176287213,-0.000664443024,0.008655879554,0.5447044681,0.001005241926,0.5441670947,-0.002900497331
6.518,-0.03797557702,14.99648389,180.0458053,-127.1175252,0.005319553264,57.87963109,89.98465111,-0.007175327687,-0.0006643541827,0.008654722194,0.5446316368,0.001005107517,0.5440943352,-0.002900109511
6.519,-0.03798275187,14.99648323,180.045814,-127.1169806,0.005320558304,57.88017514,89.98464821,-0.007174367528,-0.0006642652828,0.008653564072,0.5445587575,0.00100497302,0.5440215278,-0.002899721436
6.52,-0.03798992576,14.99648256,180.0458226,-127.1164361,0.00532156321,57.88071913,89.98464531,-0.007173406736,-0.0006641763244,0.008652405186,0.5444858301,0.001004838434,0.5439486724,-0.002899333105
6.521,-0.03799709868,14.9964819,180.0458313,-127.1158917,0.005322567981,57.88126304,89.98464241,-0.007172445312,-0.0006640873075,0.008651245538,0.5444128548,0.001004703759,0.5438757691,-0.002898944519
6.522,-0.03800427065,14.99648123,180.0458399,-127.1153473,0.005323572618,57.88180688,89.98463951,-0.007171483256,-0.000663998232,0.008650085127,0.5443398315,0.001004568996,0.5438028179,-0.002898555677
6.523,-0.03801144165,14.99648057,180.0458486,-127.114803,0.005324577119,57.88235065,89.98463661,-0.007170520568,-0.0006639090979,0.008648923954,0.5442667602,0.001004434144,0.5437298186,-0.00289816658
6.524,-0.03801861169,14.99647991,180.0458572,-127.1142588,0.005325581486,57.88289434,89.98463371,-0.007169557248,-0.0006638199053,0.008647762018,0.5441936409,0.001004299204,0.5436567715,-0.002897777227
6.525,-0.03802578076,14.99647924,180.0458659,-127.1137146,0.005326585718,57.88343796,89.98463082,-0.007168593295,-0.0006637306542,0.008646599319,0.5441204736,0.001004164175,0.5435836764,-0.002897387618
6.526,-0.03803294887,14.99647858,180.0458745,-127.1131705,0.005327589814,57.88398151,89.98462792,-0.007167628709,-0.0006636413445,0.008645435858,0.5440472583,0.001004029058,0.5435105333,-0.002896997754
6.527,-0.03804011602,14.99647792,180.0458831,-127.1126265,0.005328593776,57.88452498,89.98462502,-0.007166663492,-0.0006635519762,0.008644271633,0.5439739951,0.001003893852,0.5434373423,-0.002896607634
6.528,-0.0380472822,14.99647725,180.0458918,-127.1120826,0.005329597602,57.88506838,89.98462213,-0.007165697642,-0.0006634625495,0.008643106647,0.5439006838,0.001003758557,0.5433641034,-0.002896217259
6.529,-0.03805444742,14.99647659,180.0459004,-127.1115387,0.005330601293,57.88561171,89.98461923,-0.00716473116,-0.0006633730642,0.008641940897,0.5438273245,0.001003623174,0.5432908165,-0.002895826628
6.53,-0.03806161166,14.99647593,180.0459091,-127.1109949,0.005331604848,57.88615496,89.98461633,-0.007163764045,-0.0006632835203,0.008640774385,0.5437539173,0.001003487702,0.5432174816,-0.002895435742
6.531,-0.03806877494,14.99647526,180.0459177,-127.1104512,0.005332608268,57.88669814,89.98461344,-0.007162796299,-0.0006631939179,0.00863960711,0.543680462,0.001003352142,0.5431440988,-0.0028950446
6.532,-0.03807593726,14.9964746,180.0459264,-127.1099076,0.005333611552,57.88724125,89.98461054,-0.00716182792,-0.0006631042569,0.008638439073,0.5436069588,0.001003216493,0.5430706681,-0.002894653202
6.533,-0.0380830986,14.99647394,180.045935,-127.109364,0.005334614701,57.88778429,89.98460765,-0.007160858908,-0.0006630145374,0.008637270272,0.5435334075,0.001003080756,0.5429971894,-0.002894261549
6.534,-0.03809025897,14.99647327,180.0459436,-127.1088205,0.005335617714,57.88832725,89.98460476,-0.007159889264,-0.0006629247594,0.008636100709,0.5434598083,0.00100294493,0.5429236628,-0.002893869641
6.535,-0.03809741838,14.99647261,180.0459523,-127.1082771,0.005336620591,57.88887013,89.98460186,-0.007158918988,-0.0006628349228,0.008634930384,0.543386161,0.001002809015,0.5428500882,-0.002893477477
6.536,-0.03810457681,14.99647195,180.0459609,-127.1077337,0.005337623332,57.88941295,89.98459897,-0.00715794808,-0.0006627450277,0.008633759296,0.5433124658,0.001002673012,0.5427764657,-0.002893085057
6.537,-0.03811173427,14.99647128,180.0459695,-127.1071904,0.005338625937,57.88995569,89.98459608,-0.00715697654,-0.000662655074,0.008632587445,0.5432387226,0.00100253692,0.5427027952,-0.002892692381
6.538,-0.03811889076,14.99647062,180.0459782,-127.1066472,0.005339628406,57.89049835,89.98459318,-0.007156004367,-0.0006625650618,0.008631414831,0.5431649314,0.00100240074,0.5426290768,-0.002892299451
6.539,-0.03812604628,14.99646996,180.0459868,-127.1061041,0.005340630738,57.89104094,89.98459029,-0.007155031561,-0.000662474991,0.008630241455,0.5430910922,0.001002264471,0.5425553104,-0.002891906264
